Provincia;Nombre1;Poblacion;Superficie;Longitud;Latitud;Nombre2
Almería;Lúcar;803;10071,84;-2,42494356;37,40081642;Lúcar
Almería;Macael;5393;4382,21;-2,30432229;37,33233031;Macael
Almería;María;1228;22556,81;-2,16479793;37,7115544;María
Almería;Mojácar;7527;7153,7421;-1,85016798;37,14008707;Mojácar
Almería;Nacimiento;512;8075,8142;-2,64792293;37,10502345;Nacimiento
Almería;Níjar;31816;59976,79;-2,206606998;36,96577831;Níjar
Almería;Ohanes;551;3241,3093;-2,74552024;37,03829786;Ohanes
Almería;Olula de Castro;192;3360,3839;-2,47387144;37,17517469;Olula de Castro
Almería;Olula del Río;6259;2344;-2,298036055;37,35213746;Olula del Río
Almería;Oria;2212;23471,05;-2,29602131;37,48360163;Oria
Almería;Padules;424;2649,1784;-2,77409853;36,99862987;Padules
Almería;Partaloa;1003;5260,56;-2,2262643;37,40605456;Partaloa
Almería;Paterna del Río;395;4548,0817;-2,95313089;37,02162718;Paterna del Río
Almería;Pechina;4224;4605,6772;-2,44105175;36,91567505;Pechina
Almería;Pulpí;10493;9484,99;-1,745159;37,41211031;Pulpí
Almería;Purchena;1550;5660,39;-2,36166335;37,34731041;Purchena
Almería;Rágol;288;2692,1943;-2,68123514;36,9953238;Rágol
Almería;Rioja;1510;3640,4382;-2,46389912;36,94267969;Rioja
Almería;Roquetas de Mar;102881;5964,8732;-2,6150576;36,76467854;Roquetas de Mar
Almería;Santa Cruz de Marchena;219;1997,2556;-2,60298289;37,01700109;Santa Cruz de Marchena
Almería;Santa Fe de Mondújar;476;3486,9229;-2,5313124;36,97425446;Santa Fe de Mondújar
Almería;Senés;285;5024,77;-2,34726177;37,20447008;Senés
Almería;Serón;2062;16628,17;-2,50991257;37,34295293;Serón
Almería;Sierro;384;2764,38;-2,39864285;37,32144567;Sierro
Almería;Somontín;445;1612,71;-2,38745675;37,39094721;Somontín
Almería;Sorbas;2505;24915,79;-2,124113;37,09821538;Sorbas
Almería;Suflí;203;1009,17;-2,39014365;37,33823085;Suflí
Almería;Tabernas;4025;28037,6595;-2,39150625;37,04984427;Tabernas
Almería;Taberno;949;4405,98;-2,07770837;37,46930863;Taberno
Almería;Tahal;346;9459,82;-2,28473564;37,22770702;Tahal
Almería;Terque;386;1571,7866;-2,5960885;36,98374179;Terque
Almería;Tíjola;3520;6773,33;-2,43885542;37,34438543;Tíjola
Almería;Turre;4067;10795,7063;-1,89478231;37,15219777;Turre
Almería;Turrillas;270;3916,91;-2,26512269;37,0299004;Turrillas
Almería;Uleila del Campo;812;3866,69;-2,2035137;37,18525562;Uleila del Campo
Almería;Urrácal;371;2546,7129;-2,36518023;37,39750865;Urrácal
Almería;Velefique;248;6644,7;-2,40192493;37,19492499;Velefique
Almería;Vélez-Blanco;1925;44131,55;-2,09608111;37,69085853;Vélez-Blanco
Almería;Vélez-Rubio;6528;28254,46;-2,07415558;37,64799415;Vélez-Rubio
Almería;Vera;18224;5759,15;-1,86877507;37,24675325;Vera
Almería;Viator;6066;2062,06;-2,42781271;36,88906423;Viator
Almería;Vícar;27631;6434,03;-2,64392746;36,83084658;Vícar
Almería;Zurgena;2912;7166,98;-2,03993235;37,34234106;Zurgena
Almería;Las Tres Villas;573;8535,4083;-2,71216116;37,13516947;Las Tres Villas
Almería;El Ejido;87500;22613,46;-2,81490838;36,77576137;El Ejido
Almería;La Mojonera;8824;2386,6756;-2,68308803;36,75456705;La Mojonera
Almería;Balanegra;2886;3159,32;-2,90884074;36,74594326;Balanegra
Ávila;Adanero;214;3141,7781;-4,60377542;40,94423557;Adanero
Ávila;La Adrada;2750;5863,76;-4,63746033;40,30136381;La Adrada
Ávila;Albornos;172;1709,9669;-4,88627099;40,83545261;Albornos
Ávila;Aldeanueva de Santa Cruz;104;848,2739;-5,41959204;40,38196006;Aldeanueva de Santa Cruz
Ávila;Aldeaseca;217;2424,6149;-4,81751947;41,04920154;Aldeaseca
Ávila;La Aldehuela;148;1714,9413;-5,408369;40,410172;La Aldehuela
Ávila;Amavida;133;1501,6021;-5,06123239;40,57148196;Amavida
Ávila;El Arenal;938;2707,8429;-5,08685361;40,26521196;El Arenal
Ávila;Arenas de San Pedro;6465;19355,14;-5,0911461;40,20868842;Arenas de San Pedro
Ávila;Arevalillo;68;1496,6675;-5,37199751;40,58706309;Arevalillo
Ávila;Arévalo;7884;4571,172;-4,71892472;41,06550483;Arévalo
Ávila;Aveinte;80;1284,1462;-4,83760071;40,78314581;Aveinte
Ávila;Avellaneda;27;1023,2802;-5,38806013;40,38865969;Avellaneda
Ávila;Ávila;57730;23070,44;-4,69771277;40,65586958;Ávila
Ávila;El Barco de Ávila;2249;1268,3759;-5,52704093;40,35576349;El Barco de Ávila
Ávila;El Barraco;1956;15390,0813;-4,64114216;40,47607893;El Barraco
Ávila;Barromán;176;2003,2541;-4,93135736;41,06568002;Barromán
Ávila;Becedas;172;3220,3196;-5,63456079;40,40515651;Becedas
Ávila;Becedillas;78;1986,1379;-5,33091124;40,53862676;Becedillas
Ávila;Bercial de Zapardiel;190;1730,6392;-4,97072941;41,04621476;Bercial de Zapardiel
Ávila;Las Berlanas;338;1669,2759;-4,76116873;40,80356051;Las Berlanas
Ávila;Bernuy-Zapardiel;90;1978,107;-4,94334789;40,97602472;Bernuy-Zapardiel
Ávila;Berrocalejo de Aragona;53;900,7877;-4,5922361;40,69953051;Berrocalejo de Aragona
Ávila;Blascomillán;173;3960,3496;-5,08872691;40,8016527;Blascomillán
Ávila;Blasconuño de Matacabras;14;1298,773;-4,98988245;41,12387142;Blasconuño de Matacabras
Ávila;Blascosancho;99;2295,0394;-4,63734676;40,87824933;Blascosancho
Ávila;El Bohodón;111;2208,9284;-4,72983798;40,91626371;El Bohodón
Ávila;Bohoyo;230;7436,97;-5,44265278;40,31665496;Bohoyo
Ávila;Bonilla de la Sierra;124;5505,5706;-5,26499051;40,53083069;Bonilla de la Sierra
Ávila;Brabos;41;1834,8923;-4,93950653;40,78034277;Brabos
Ávila;Bularros;59;3075,9053;-4,86504123;40,72400997;Bularros
Ávila;Burgohondo;1196;5533,6245;-4,78592781;40,41614328;Burgohondo
Ávila;Cabezas de Alambre;157;1180,3764;-4,84057883;40,94315804;Cabezas de Alambre
Ávila;Cabezas del Pozo;79;1796,5859;-4,95481242;41,00123218;Cabezas del Pozo
Ávila;Cabezas del Villar;244;11006,7223;-5,21188659;40,71627838;Cabezas del Villar
Ávila;Cabizuela;85;1917,2197;-4,80129441;40,90118972;Cabizuela
Ávila;Canales;37;667,118;-4,90117313;41,00396705;Canales
Ávila;Candeleda;5044;21347,04;-5,23914852;40,15248281;Candeleda
Ávila;Cantiveros;97;1437,4055;-4,95618555;40,95192842;Cantiveros
Ávila;Cardeñosa;425;4050,1297;-4,74363401;40,74228434;Cardeñosa
Ávila;La Carrera;157;1416,2705;-5,55514674;40,34733577;La Carrera
Ávila;Casas del Puerto;80;2214,0675;-5,19835696;40,52856873;Casas del Puerto
Ávila;Casasola;67;1836,12;-4,82825364;40,66685716;Casasola
Ávila;Casavieja;1418;3924,22;-4,7658077;40,27929676;Casavieja
Ávila;Casillas;649;1198,89;-4,57233428;40,32320357;Casillas
Ávila;Castellanos de Zapardiel;90;1269,7958;-4,90890242;41,08471768;Castellanos de Zapardiel
Ávila;Cebreros;3213;13747,0999;-4,46439928;40,45477868;Cebreros
Ávila;Cepeda la Mora;74;3139,28;-5,04919741;40,45915722;Cepeda la Mora
Ávila;Cillán;75;1417,2286;-4,97799497;40,70436552;Cillán
Ávila;Cisla;102;2031,0446;-5,01322747;40,96529531;Cisla
Ávila;La Colilla;358;1080;-4,76650196;40,64673944;La Colilla
Ávila;Collado de Contreras;148;1843,8449;-4,93002136;40,8877304;Collado de Contreras
Ávila;Collado del Mirón;27;484,1141;-5,35355748;40,55448986;Collado del Mirón
Ávila;Constanzana;101;2684,6059;-4,87406351;40,93842104;Constanzana
Ávila;Crespos;481;3192,3105;-4,96994627;40,87320139;Crespos
Ávila;Cuevas del Valle;523;1917,2663;-5,00939452;40,29420346;Cuevas del Valle
Ávila;Chamartín;63;1545,3727;-4,95811175;40,70161495;Chamartín
Ávila;Donjimeno;69;1474,787;-4,84498084;40,96004917;Donjimeno
Ávila;Donvidas;30;1147,87;-4,80472375;41,08863948;Donvidas
Ávila;Espinosa de los Caballeros;104;1940,3251;-4,65097435;41,00911924;Espinosa de los Caballeros
Ávila;Flores de Ávila;279;4304,3634;-5,07809713;40,93420293;Flores de Ávila
Ávila;Fontiveros;719;3641,6615;-4,96743565;40,9302718;Fontiveros
Ávila;Fresnedilla;106;2444,16;-4,62111813;40,2319559;Fresnedilla
Ávila;El Fresno;593;1311,49;-4,75728726;40,6141894;El Fresno
Ávila;Fuente el Saúz;160;981,2738;-4,90922087;40,97751384;Fuente el Saúz
Ávila;Fuentes de Año;92;2000,6524;-4,89800749;41,01754859;Fuentes de Año
Ávila;Gallegos de Altamiros;58;2046,9425;-4,90142455;40,70564361;Gallegos de Altamiros
Ávila;Gallegos de Sobrinos;47;4326,5759;-5,111145;40,716598;Gallegos de Sobrinos
Ávila;Garganta del Villar;41;1819,1375;-5,10523822;40,44970815;Garganta del Villar
Ávila;Gavilanes;573;2918,37;-4,85383975;40,27685672;Gavilanes
Ávila;Gemuño;154;1718,5573;-4,78230282;40,59292508;Gemuño
Ávila;Gilbuena;58;1513,1145;-5,60883757;40,4142884;Gilbuena
Ávila;Gil García;41;1545,3536;-5,59614999;40,29722194;Gil García
Ávila;Gimialcón;72;1905,3162;-5,12294363;40,87731373;Gimialcón
Ávila;Gotarrendura;174;1063,439;-4,73909452;40,82713572;Gotarrendura
Ávila;Grandes y San Martín;33;1159,1614;-4,95877717;40,75500242;Grandes y San Martín
Ávila;Guisando;497;3832,7785;-5,14011248;40,22196303;Guisando
Ávila;Gutierre-Muñoz;63;2215,3496;-4,63649134;40,98269875;Gutierre-Muñoz
Ávila;Hernansancho;153;1937,8988;-4,73033726;40,85748892;Hernansancho
Ávila;Herradón de Pinares;501;4839,5285;-4,56022994;40,56531144;Herradón de Pinares
Ávila;Herreros de Suso;140;2153,1609;-5,03849366;40,80253351;Herreros de Suso
Ávila;Higuera de las Dueñas;270;3507,75;-4,60112267;40,23788276;Higuera de las Dueñas
Ávila;La Hija de Dios;86;1250,2646;-4,97266473;40,5338715;La Hija de Dios
Ávila;La Horcajada;482;4652,1368;-5,46643139;40,43530535;La Horcajada
Ávila;Horcajo de las Torres;469;4732,1222;-5,09061991;41,06488191;Horcajo de las Torres
Ávila;El Hornillo;270;2327,0929;-5,10365524;40,2499538;El Hornillo
Ávila;Hoyocasero;276;5230;-4,97560667;40,39950776;Hoyocasero
Ávila;El Hoyo de Pinares;2169;8051,3528;-4,4227064;40,50212632;El Hoyo de Pinares
Ávila;Hoyorredondo;58;1721,8833;-5,40982245;40,46235174;Hoyorredondo
Ávila;Hoyos del Collado;29;988,2768;-5,19937502;40,35870192;Hoyos del Collado
Ávila;Hoyos del Espino;364;5291,6497;-5,17905228;40,36204127;Hoyos del Espino
Ávila;Hoyos de Miguel Muñoz;25;1186,9264;-5,06690238;40,3934329;Hoyos de Miguel Muñoz
Ávila;Hurtumpascual;45;1861,1255;-5,1109785;40,69275778;Hurtumpascual
Ávila;Junciana;39;1501,7018;-5,55741457;40,41102429;Junciana
Ávila;Langa;456;2445,215;-4,8591111;41,00755363;Langa
Ávila;Lanzahíta;819;3351,75;-4,93695407;40,20367903;Lanzahíta
Ávila;El Losar del Barco;101;1953,9267;-5,53901427;40,39240577;El Losar del Barco
Ávila;Los Llanos de Tormes;62;1746,1207;-5,49867436;40,32831194;Los Llanos de Tormes
Ávila;Madrigal de las Altas Torres;1350;10680,1756;-4,9983297;41,08975855;Madrigal de las Altas Torres
Ávila;Maello;669;6534,1696;-4,5098191;40,8110326;Maello
Ávila;Malpartida de Corneja;101;1906,8448;-5,35099316;40,52069073;Malpartida de Corneja
Ávila;Mamblas;198;2403,6542;-5,00984865;41,01919223;Mamblas
Ávila;Mancera de Arriba;70;1758,5489;-5,14830175;40,79092914;Mancera de Arriba
Ávila;Manjabálago y Ortigosa de Rioalmar;20;1701,1551;-5,07671016;40,6643022;Manjabálago y Ortigosa de Rioalmar
Ávila;Marlín;29;639,3937;-4,82937834;40,71276225;Marlín
Ávila;Martiherrero;338;2279,237;-4,78179568;40,67393415;Martiherrero
Ávila;Martínez;117;1806,4725;-5,34692026;40,63081246;Martínez
Ávila;Mediana de Voltoya;116;1837,6003;-4,56260008;40,70062006;Mediana de Voltoya
Ávila;Medinilla;89;2287,7706;-5,61826337;40,43974687;Medinilla
Ávila;Mengamuñoz;61;1187,11;-4,99909673;40,50080697;Mengamuñoz
Ávila;Mesegar de Corneja;57;1028,5809;-5,3015071;40,50157206;Mesegar de Corneja
Ávila;Mijares;726;4721,65;-4,83846916;40,29776767;Mijares
Ávila;Mingorría;385;3068,9775;-4,6651746;40,75102765;Mingorría
Ávila;El Mirón;109;3107,5713;-5,40518728;40,53167299;El Mirón
Ávila;Mironcillo;112;1523,2142;-4,82534856;40,55495884;Mironcillo
Ávila;Mirueña de los Infanzones;90;3120,5415;-5,09371737;40,73749901;Mirueña de los Infanzones
Ávila;Mombeltrán;933;4998,13;-5,01788793;40,26016615;Mombeltrán
Ávila;Monsalupe;60;1769,9191;-4,78130421;40,76920147;Monsalupe
Ávila;Moraleja de Matacabras;57;1492,7573;-4,95709677;41,10730121;Moraleja de Matacabras
Ávila;Muñana;463;3361,3894;-5,01464764;40,59096044;Muñana
Ávila;Muñico;79;1327,5774;-5,02790731;40,70662475;Muñico
Ávila;Muñogalindo;309;1877,1219;-4,90139731;40,60386238;Muñogalindo
Ávila;Muñogrande;73;1616,0801;-4,92142682;40,82157685;Muñogrande
Ávila;Muñomer del Peco;109;1008,8593;-4,88046515;40,8595712;Muñomer del Peco
Ávila;Muñopepe;102;601,9016;-4,82058269;40,63359439;Muñopepe
Ávila;Muñosancho;89;1971,61;-5,03504576;40,92197306;Muñosancho
Ávila;Muñotello;56;1994,4108;-5,04068939;40,54269682;Muñotello
Ávila;Narrillos del Álamo;63;2934,6582;-5,46669469;40,56705525;Narrillos del Álamo
Ávila;Narrillos del Rebollar;40;1740,6824;-4,96587472;40,66491971;Narrillos del Rebollar
Ávila;Narros del Castillo;153;3360,5785;-5,0596323;40,85896048;Narros del Castillo
Ávila;Narros del Puerto;31;1037,3185;-4,98967711;40,5406329;Narros del Puerto
Ávila;Narros de Saldueña;106;943,8255;-4,86950561;40,87487342;Narros de Saldueña
Ávila;Navacepedilla de Corneja;91;2950,1637;-5,1843499;40,4858388;Navacepedilla de Corneja
Ávila;Nava de Arévalo;695;5826,4192;-4,7763084;40,97853053;Nava de Arévalo
Ávila;Nava del Barco;87;2937,2428;-5,54153356;40,29330109;Nava del Barco
Ávila;Navadijos;37;1985,3438;-5,08356359;40,42559007;Navadijos
Ávila;Navaescurial;44;3531,2043;-5,27677503;40,47160594;Navaescurial
Ávila;Navahondilla;366;2206,6498;-4,49364928;40,32528223;Navahondilla
Ávila;Navalacruz;215;5003;-4,93221308;40,43997747;Navalacruz
Ávila;Navalmoral;356;4335,3267;-4,7632382;40,45986732;Navalmoral
Ávila;Navalonguilla;205;9075,1016;-5,49815864;40,27760913;Navalonguilla
Ávila;Navalosa;317;2999,8843;-4,93118074;40,40182635;Navalosa
Ávila;Navalperal de Pinares;761;4982,7979;-4,4091325;40,59448598;Navalperal de Pinares
Ávila;Navalperal de Tormes;81;6096,12;-5,30007964;40,35287936;Navalperal de Tormes
Ávila;Navaluenga;2136;7352,9972;-4,70814773;40,41273328;Navaluenga
Ávila;Navaquesera;24;920;-4,9087644;40,42502608;Navaquesera
Ávila;Navarredonda de Gredos;429;7881,1764;-5,13611924;40,36211331;Navarredonda de Gredos
Ávila;Navarredondilla;156;2026,9814;-4,82124612;40,45356275;Navarredondilla
Ávila;Navarrevisca;289;3999,368;-4,89511844;40,36422772;Navarrevisca
Ávila;Las Navas del Marqués;5268;9793,3893;-4,32600955;40,60304637;Las Navas del Marqués
Ávila;Navatalgordo;238;2008,5562;-4,86979955;40,41539353;Navatalgordo
Ávila;Navatejares;58;1107,9833;-5,53085021;40,33578195;Navatejares
Ávila;Neila de San Miguel;64;789,1372;-5,65100832;40,42461504;Neila de San Miguel
Ávila;Niharra;164;1128,1793;-4,83946125;40,58858781;Niharra
Ávila;Ojos-Albos;83;4313,0356;-4,51642844;40,70646053;Ojos-Albos
Ávila;Orbita;79;1438,8495;-4,64724662;40,99838127;Orbita
Ávila;El Oso;144;1848,8088;-4,77127014;40,84284248;El Oso
Ávila;Padiernos;287;3699,0254;-4,84478522;40,62193213;Padiernos
Ávila;Pajares de Adaja;127;2323,7594;-4,64035589;40,92369651;Pajares de Adaja
Ávila;Palacios de Goda;384;5298,5333;-4,7849894;41,11785196;Palacios de Goda
Ávila;Papatrigo;230;2100,4559;-4,83148368;40,87015084;Papatrigo
Ávila;El Parral;59;1088,7095;-4,99028495;40,79782671;El Parral
Ávila;Pascualcobo;42;1614,2258;-5,27726468;40,6553393;Pascualcobo
Ávila;Pedro Bernardo;797;6897,89;-4,91435677;40,24318819;Pedro Bernardo
Ávila;Pedro-Rodríguez;138;1407,8845;-4,78531524;40,93652348;Pedro-Rodríguez
Ávila;Peguerinos;282;8700,7218;-4,23331613;40,62652248;Peguerinos
Ávila;Peñalba de Ávila;109;2352,3484;-4,74734866;40,77199055;Peñalba de Ávila
Ávila;Piedrahíta;1720;2866,8134;-5,32791926;40,46377754;Piedrahíta
Ávila;Piedralaves;2123;5521,31;-4,69830037;40,31768435;Piedralaves
Ávila;Poveda;43;651,3811;-5,07967686;40,56628666;Poveda
Ávila;Poyales del Hoyo;463;337,8642;-5,16544718;40,1724327;Poyales del Hoyo
Ávila;Pozanco;49;1106,7442;-4,66945582;40,80000542;Pozanco
Ávila;Pradosegar;122;1129,0281;-5,07194337;40,54877889;Pradosegar
Ávila;Puerto Castilla;111;4327,8801;-5,62943843;40,28982213;Puerto Castilla
Ávila;Rasueros;161;4066,4687;-5,0749183;41,02309217;Rasueros
Ávila;Riocabado;133;1977,4032;-4,80605215;40,83337644;Riocabado
Ávila;Riofrío;194;6553,4351;-4,7779986;40,54728355;Riofrío
Ávila;Rivilla de Barajas;58;2438,4128;-4,98775612;40,90129693;Rivilla de Barajas
Ávila;Salobral;110;755,0062;-4,81089062;40,6114066;Salobral
Ávila;Salvadiós;74;2038,3672;-5,09616762;40,87683079;Salvadiós
Ávila;San Bartolomé de Béjar;47;1649,0265;-5,66269263;40,40828588;San Bartolomé de Béjar
Ávila;San Bartolomé de Corneja;38;736,1067;-5,3852527;40,49287529;San Bartolomé de Corneja
Ávila;San Bartolomé de Pinares;510;7448,8741;-4,54007894;40,54318685;San Bartolomé de Pinares
Ávila;Sanchidrián;715;2659,7437;-4,58156208;40,89198117;Sanchidrián
Ávila;Sanchorreja;84;3531,6316;-4,91485123;40,6648407;Sanchorreja
Ávila;San Esteban de los Patos;20;1035,952;-4,62473304;40,74608208;San Esteban de los Patos
Ávila;San Esteban del Valle;759;3934,7154;-4,97954984;40,27571956;San Esteban del Valle
Ávila;San Esteban de Zapardiel;41;1298,5994;-4,90123587;41,09215849;San Esteban de Zapardiel
Ávila;San García de Ingelmos;67;3808,1554;-5,11618039;40,76993145;San García de Ingelmos
Ávila;San Juan de la Encinilla;73;1737,8508;-4,83969097;40,82881844;San Juan de la Encinilla
Ávila;San Juan de la Nava;443;6077,9838;-4,68397122;40,47824649;San Juan de la Nava
Ávila;San Juan del Molinillo;200;3578,6566;-4,81925634;40,45892707;San Juan del Molinillo
Ávila;San Juan del Olmo;86;3052,117;-5,05025004;40,6531732;San Juan del Olmo
Ávila;San Lorenzo de Tormes;35;1450,4979;-5,48740524;40,3707565;San Lorenzo de Tormes
Ávila;San Martín de la Vega del Alberche;162;5048,4686;-5,15637504;40,42971228;San Martín de la Vega del Alberche
Ávila;San Martín del Pimpollar;213;4564,4804;-5,05612783;40,36843829;San Martín del Pimpollar
Ávila;San Miguel de Corneja;55;683,6388;-5,28665207;40,48772442;San Miguel de Corneja
Ávila;San Miguel de Serrezuela;106;3475,2967;-5,28809206;40,6703663;San Miguel de Serrezuela
Ávila;San Pascual;43;1861,445;-4,75662182;40,88239478;San Pascual
Ávila;San Pedro del Arroyo;452;1855,0768;-4,86761787;40,80511148;San Pedro del Arroyo
Ávila;Santa Cruz del Valle;329;2962,3099;-5,00337327;40,25084253;Santa Cruz del Valle
Ávila;Santa Cruz de Pinares;158;4136,9719;-4,57937886;40,54221491;Santa Cruz de Pinares
Ávila;Santa María del Arroyo;111;1113,3903;-4,92429815;40,60413154;Santa María del Arroyo
Ávila;Santa María del Berrocal;388;2834,4952;-5,40604773;40,50953207;Santa María del Berrocal
Ávila;Santa María de los Caballeros;61;2239,5953;-5,45157451;40,38817734;Santa María de los Caballeros
Ávila;Santa María del Tiétar;499;1197,87;-4,55499216;40,30401501;Santa María del Tiétar
Ávila;Santiago del Collado;171;4268,6653;-5,35658286;40,43356101;Santiago del Collado
Ávila;Santo Domingo de las Posadas;72;1334,4333;-4,63302434;40,81240832;Santo Domingo de las Posadas
Ávila;Santo Tomé de Zabarcos;72;841,5746;-4,91030758;40,78778403;Santo Tomé de Zabarcos
Ávila;San Vicente de Arévalo;169;1611,6834;-4,80063719;40,96798343;San Vicente de Arévalo
Ávila;La Serrada;125;725,32;-4,79267984;40,63147261;La Serrada
Ávila;Serranillos;244;1839,2392;-4,91118838;40,33734323;Serranillos
Ávila;Sigeres;42;1369,5113;-4,93262663;40,79932062;Sigeres
Ávila;Sinlabajos;148;2007,0879;-4,8319548;41,07717554;Sinlabajos
Ávila;Solana de Ávila;110;6836,6782;-5,61476569;40,3147188;Solana de Ávila
Ávila;Solana de Rioalmar;152;3713,9407;-5,01011096;40,73792327;Solana de Rioalmar
Ávila;Solosancho;792;5200,9886;-4,90618079;40,55422071;Solosancho
Ávila;Sotalbo;239;9033,72;-4,85000498;40,54195506;Sotalbo
Ávila;Sotillo de la Adrada;4762;4319,96;-4,58061179;40,29254199;Sotillo de la Adrada
Ávila;El Tiemblo;4373;7558,5051;-4,50074945;40,41568332;El Tiemblo
Ávila;Tiñosillos;760;2725,3418;-4,72846115;40,93452518;Tiñosillos
Ávila;Tolbaños;82;5201,0692;-4,58143919;40,75147571;Tolbaños
Ávila;Tormellas;37;922,3007;-5,5096253;40,30493371;Tormellas
Ávila;Tornadizos de Ávila;451;9547,0346;-4,61427449;40,62636604;Tornadizos de Ávila
Ávila;Tórtoles;43;2077,7882;-5,25924223;40,56176842;Tórtoles
Ávila;La Torre;238;5837,16;-4,96478322;40,58857728;La Torre
Ávila;Umbrías;100;1168,7048;-5,579068;40,313466;Umbrías
Ávila;Vadillo de la Sierra;63;4615,3446;-5,12652621;40,60628434;Vadillo de la Sierra
Ávila;Valdecasa;61;2179,12;-5,01157755;40,65918664;Valdecasa
Ávila;Vega de Santa María;76;1818,4063;-4,64251794;40,83583842;Vega de Santa María
Ávila;Velayos;214;2044,6442;-4,62255309;40,8410303;Velayos
Ávila;Villaflor;104;1848,3273;-4,87376482;40,75894553;Villaflor
Ávila;Villafranca de la Sierra;143;3934,2355;-5,22997426;40,49732636;Villafranca de la Sierra
Ávila;Villanueva de Gómez;116;2109,7485;-4,71624255;40,88368722;Villanueva de Gómez
Ávila;Villanueva del Aceral;106;1756,5194;-4,85302538;41,0416012;Villanueva del Aceral
Ávila;Villanueva del Campillo;110;4598,7138;-5,17990231;40,57833664;Villanueva del Campillo
Ávila;Villar de Corneja;38;687,8411;-5,43253663;40,47509037;Villar de Corneja
Ávila;Villarejo del Valle;322;4159,5825;-4,99699805;40,28592335;Villarejo del Valle
