PROVINCIA;NOMBRE_ACTUAL;POBLACION_MUNI;SUPERFICIE;LONGITUD;LATITUD
Badajoz;Esparragosa de la Serena;975;2169,8027;-5,60615289;38,64976324
Badajoz;Esparragosa de Lares;883;20860,577;-5,27081265;38,97455695
Badajoz;Feria;1073;7371,6971;-6,5641732;38,51193337
Badajoz;Fregenal de la Sierra;4773;23664,7142;-6,65364856;38,16988677
Badajoz;Fuenlabrada de los Montes;1755;19191,8888;-4,93448349;39,13206947
Badajoz;Fuente de Cantos;4667;25177,2325;-6,30921689;38,24660131
Badajoz;Fuente del Arco;680;11536,1135;-5,89717958;38,15182185
Badajoz;Fuente del Maestre;6659;17970,19;-6,44944794;38,52863453
Badajoz;Fuentes de León;2232;10985,7805;-6,5388528;38,06794873
Badajoz;Garbayuela;502;8414,1934;-4,99800972;39,049844
Badajoz;Garlitos;543;12932,0196;-5,04766506;38,88243029
Badajoz;La Garrovilla;2317;3346,56;-6,47512317;38,92093607
Badajoz;Granja de Torrehermosa;1940;15168,9893;-5,5976388;38,30878083
Badajoz;Guareña;6771;23883,84;-6,0999444;38,8593997
Badajoz;La Haba;1214;8657,3786;-5,80084036;38,9198465
Badajoz;Helechosa de los Montes;597;30962;-4,90927313;39,31243278
Badajoz;Herrera del Duque;3467;27731,4406;-5,04958664;39,16548351
Badajoz;Higuera de la Serena;924;5839,3452;-5,74159676;38,64521533
Badajoz;Higuera de Llerena;340;11340,1966;-5,99837875;38,37506794
Badajoz;Higuera de Vargas;1934;6759,36;-6,97445533;38,44375987
Badajoz;Higuera la Real;2216;12564,3886;-6,68914319;38,14215324
Badajoz;Hinojosa del Valle;479;4610,38;-6,18463421;38,48277472
Badajoz;Hornachos;3487;29594,2735;-6,06729778;38,55475085
Badajoz;Jerez de los Caballeros;9167;73993,36;-6,77141685;38,32205063
Badajoz;La Lapa;288;810,249;-6,51949107;38,45360928
Badajoz;Lobón;2761;5765,4374;-6,62348869;38,85068645
Badajoz;Llera;822;7149,8638;-6,05632864;38,44729135
Badajoz;Llerena;5670;16268,1125;-6,01526269;38,23750303
Badajoz;Magacela;507;7581,5937;-5,73334486;38,89531141
Badajoz;Maguilla;961;9786,7733;-5,83802274;38,36769157
Badajoz;Malcocinado;344;2624,3824;-5,690985174;38,12198919
Badajoz;Malpartida de la Serena;528;2633,2227;-5,63980554;38,67450582
Badajoz;Manchita;750;3823,3456;-6,02126085;38,81381428
Badajoz;Medellín;2232;6494,61;-5,95817591;38,96316089
Badajoz;Medina de las Torres;1161;8737,0612;-6,4131934;38,34130493
Badajoz;Mengabril;485;4381,4646;-5,9329165;38,93601544
Badajoz;Mérida;59324;86518,56;-6,34417211;38,91738788
Badajoz;Mirandilla;1231;4159,4052;-6,28831454;39,00193263
Badajoz;Monesterio;4302;32235,1696;-6,27266541;38,08759297
Badajoz;Montemolín;1322;20271,676;-6,21281756;38,15403299
Badajoz;Monterrubio de la Serena;2269;31499,4;-5,44452908;38,58911098
Badajoz;Montijo;15427;11968,3283;-6,6175854;38,90978737
Badajoz;La Morera;700;4339,1873;-6,65380907;38,5456615
Badajoz;La Nava de Santiago;911;4503,3127;-6,50415639;39,0630011
Badajoz;Navalvillar de Pela;4371;25116,71;-5,46977095;39,09085587
Badajoz;Nogales;633;8065,5595;-6,74935083;38,58668872
Badajoz;Oliva de la Frontera;5010;14936,95;-6,91844655;38,27789887
Badajoz;Oliva de Mérida;1674;25450,8464;-6,12361415;38,79042647
Badajoz;Olivenza;11832;43099,94;-7,09959828;38,68566049
Badajoz;Orellana de la Sierra;252;1667,7031;-5,49739764;39,03106626
Badajoz;Orellana la Vieja;2603;3704,7703;-5,53341769;39,00463934
Badajoz;Palomas;662;4051,556;-6,13504231;38,69271447
Badajoz;La Parra;1302;7820,7471;-6,62294036;38,52077384
Badajoz;Peñalsordo;851;4733,2797;-5,11383709;38,81986447
Badajoz;Peraleda del Zaucejo;500;16372,52;-5,5660814;38,47304541
Badajoz;Puebla de Alcocer;1139;29635,01;-5,25725408;38,98521722
Badajoz;Puebla de la Calzada;5856;1424,5073;-6,62503114;38,89433422
Badajoz;Puebla de la Reina;709;13171,5077;-6,10284251;38,66340615
Badajoz;Puebla del Maestre;660;7916,7386;-6,07947177;38,08466572
Badajoz;Puebla del Prior;460;3588,3798;-6,19871751;38,57063153
Badajoz;Puebla de Obando;1842;2364,6088;-6,62826828;39,17754539
Badajoz;Puebla de Sancho Pérez;2642;5669,1861;-6,40041794;38,39522626
Badajoz;Quintana de la Serena;4536;14154,5667;-5,67200399;38,74137335
Badajoz;Reina;150;7243,2252;-5,94863713;38,18578669
Badajoz;Rena;610;1078,3282;-5,80821505;39,05312924
Badajoz;Retamal de Llerena;435;9612,0776;-5,83832811;38,57795826
